"";"Cod_Municipio";"Nome_Municipio";"Populacao";"desp_aluno_mat";"Indicador";"CO_MUNICIPIO";"CO_ENTIDADE";"IN_LOCAL_FUNC_PREDIO_ESCOLAR";"IN_LOCAL_FUNC_SALAS_EMPRESA";"IN_LOCAL_FUNC_SOCIOEDUCATIVO";"IN_LOCAL_FUNC_UNID_PRISIONAL";"IN_LOCAL_FUNC_PRISIONAL_SOCIO";"IN_LOCAL_FUNC_TEMPLO_IGREJA";"IN_LOCAL_FUNC_CASA_PROFESSOR";"IN_LOCAL_FUNC_GALPAO";"IN_AGUA_FILTRADA";"IN_AGUA_REDE_PUBLICA";"IN_AGUA_POCO_ARTESIANO";"IN_AGUA_CACIMBA";"IN_AGUA_FONTE_RIO";"IN_AGUA_INEXISTENTE";"IN_ENERGIA_REDE_PUBLICA";"IN_ENERGIA_INEXISTENTE";"IN_LABORATORIO_INFORMATICA";"IN_QUADRA_ESPORTES";"IN_BIBLIOTECA";"IN_SALA_LEITURA";"IN_INTERNET";"IN_BANDA_LARGA";"IN_ALIMENTACAO";"UF";"Nome_Escola";"Indicador_Escola";"num_matriculas"
"1629";"2210607";"São Raimundo Nonato";33966;7215,23028148578;2,95;2210607;22072586;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;1;1;1;"PI";"UNIDADE ESCOLAR JOAQUIM HORACIO RIBEIRO";2,5;239
"1630";"2210607";"São Raimundo Nonato";33966;7215,23028148578;2,95;2210607;22141960;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"PI";"UNIDADE ESCOLAR ROSA TEIXEIRA DE CASTRO";2,8;641
"1631";"2210607";"São Raimundo Nonato";33966;7215,23028148578;2,95;2210607;22072535;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;1;"PI";"UNIDADE ESCOLAR EPITACIO ALVES PAMPLONA";3;636
"1632";"2210607";"São Raimundo Nonato";33966;7215,23028148578;2,95;2210607;22072926;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;1;"PI";"UNIDADE ESCOLAR JOSE RIBEIRO AMERICO";2,8;294
"1633";"2210607";"São Raimundo Nonato";33966;7215,23028148578;2,95;2210607;22132899;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"PI";"UNIDADE ESCOLAR ELIACIM MAURIZ";4,3;303
"1634";"2915403";"Itaju do Colônia";7284;7109,82514571949;3,9;2915403;29338115;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"BA";"CENTRO EDUCACIONAL MUNICIPAL DE PALMIRA";3,9;170
"1635";"2206209";"Miguel Alves";33146;6671,34335711859;3,12857142857143;2206209;22130705;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;1;"PI";"UNIDADE ESCOLAR PORTO DO DESIGNO";3,7;291
"1636";"2206209";"Miguel Alves";33146;6671,34335711859;3,12857142857143;2206209;22111247;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;"PI";"GRUPO RURAL EUDOXIO DE MELO";3;162
"1637";"2206209";"Miguel Alves";33146;6671,34335711859;3,12857142857143;2206209;22132236;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;0;1;1;1;"PI";"UNIDADE ESCOLAR CHICO NOCA";2,9;271
"1638";"2206209";"Miguel Alves";33146;6671,34335711859;3,12857142857143;2206209;22122877;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;1;"PI";"ESCOLA FAMILIA AGRICOLA";3,2;120
"1639";"2206209";"Miguel Alves";33146;6671,34335711859;3,12857142857143;2206209;22008802;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;"PI";"UNIDADE ESCOLAR SENADOR DIRCEU MENDES ARCOVERDE";3,5;616
"1640";"2206209";"Miguel Alves";33146;6671,34335711859;3,12857142857143;2206209;22008659;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;1;1;"PI";"UNID ESC JOAO BATISTA DA SILVA";2,4;280
"1641";"2206209";"Miguel Alves";33146;6671,34335711859;3,12857142857143;2206209;22008381;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;0;1;1;1;"PI";"GRUPO RURAL JOSE TEIXEIRA FILHO";3,2;258
"1642";"2906873";"Capim Grosso";31181;6927,29077588613;3,15;2906873;29070104;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;1;1;"BA";"COLEGIO MUNICIPAL EDIVALDO MACHADO BOAVENTURA";3,4;918
"1643";"2906873";"Capim Grosso";31181;6927,29077588613;3,15;2906873;29069564;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;0;1;"BA";"COLEGIO MUNICIPAL ANTONIO JOAQUIM RIBEIRO";2,6;406
"1644";"2906873";"Capim Grosso";31181;6927,29077588613;3,15;2906873;29070155;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;"BA";"ESCOLA MUNICIPAL PROFESSORA LUCIENE ARAUJO OLIVEIRA";3;264
"1645";"2906873";"Capim Grosso";31181;6927,29077588613;3,15;2906873;29069572;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;0;1;"BA";"COL MUL TARCILIA EVANGELISTA DE ANDRADE";3,6;2101
"1646";"2505501";"Vista Serrana";3777;9605,98950118765;4,8;2505501;25014315;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;1;1;0;1;"PB";"EMEF JOSE GIL XAVIER DE FARIAS";4,8;440
"1647";"2517100";"Várzea";2784;11129,8778964401;5,5;2517100;25040715;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;"PB";"EMEIF SANDOVAL RUBENS DE FIGUEIREDO";5,5;309
"1648";"2514909";"São Mamede";7738;8508,98265877287;4;2514909;25112783;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;"PB";"EMEFM PROFESSORA FILDANI SOUTO GOUVEIA";4;501
"1649";"2514602";"São José do Bonfim";3530;9191,41678350516;4,3;2514602;25023179;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;"PB";"EMEF SENADOR HUMBERTO LUCENA";4,3;750
"1650";"3131307";"Ipatinga";259324;9627,58284169461;5,39285714285714;3131307;31229636;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM CHIRLENE CRISTINA PEREIRA";5;826
"1651";"3131307";"Ipatinga";259324;9627,58284169461;5,39285714285714;3131307;31250805;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM CARLOS DRUMMOND DE ANDRADE";5,7;992
"1652";"3131307";"Ipatinga";259324;9627,58284169461;5,39285714285714;3131307;31192317;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM ARTUR BERNARDES";4,9;1577
"1653";"3131307";"Ipatinga";259324;9627,58284169461;5,39285714285714;3131307;31231355;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM EVERSON MAGALHAES LAGE";5,6;643
"1654";"3131307";"Ipatinga";259324;9627,58284169461;5,39285714285714;3131307;31192252;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;0;1;"MG";"EM ALTINA OLIVIA GONCALVES";4,8;909
"1655";"3131307";"Ipatinga";259324;9627,58284169461;5,39285714285714;3131307;31192392;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM DEOLINDA TAVARES LAMEGO";6,1;1133
"1656";"3131307";"Ipatinga";259324;9627,58284169461;5,39285714285714;3131307;31192465;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM ZELIA DUARTE PASSOS";5,4;949
"1657";"3131307";"Ipatinga";259324;9627,58284169461;5,39285714285714;3131307;31332445;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM TEREZINHA NIVIA DE OLIVEIRA LOPES";5,1;604
"1658";"3131307";"Ipatinga";259324;9627,58284169461;5,39285714285714;3131307;31192295;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;"MG";"EM LEVINDO MARIANO";5,1;1119
"1659";"3131307";"Ipatinga";259324;9627,58284169461;5,39285714285714;3131307;31192325;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;"MG";"EM MARCIO ANDRADE GUERRA";4,4;896
"1660";"3131307";"Ipatinga";259324;9627,58284169461;5,39285714285714;3131307;31192457;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"MG";"EM PROFESSOR EVALDO FONTES";5,7;452
"1661";"3131307";"Ipatinga";259324;9627,58284169461;5,39285714285714;3131307;31249301;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM VILMA DE FARIA SILVA";6;989
"1662";"3131307";"Ipatinga";259324;9627,58284169461;5,39285714285714;3131307;31192333;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;"MG";"EM PROFESSORA MARIA DA CONCEICAO PENA ROCHA";5,8;498
"1663";"3131307";"Ipatinga";259324;9627,58284169461;5,39285714285714;3131307;31192406;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM PADRE CICERO DE CASTRO";5,9;1025
"1664";"4218301";"Três Barras";19046;10976,0948343627;5,3;4218301;42089123;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;1;1;1;1;"SC";"EBM GUITA FEDERMANN";5,3;695
"1665";"4205605";"Galvão";3137;12880,6455636364;4,5;4205605;42086515;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"SC";"EMEF ARNALDO FRANCISCO DOS SANTOS";4,5;352
"1666";"2800209";"Aquidabã";21452;11822,1894499738;3,56666666666667;2800209;28005384;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;"SE";"ESCOLA MUNICIPAL CELUTA MAIA";2,8;146
"1667";"2800209";"Aquidabã";21452;11822,1894499738;3,56666666666667;2800209;28005309;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;"SE";"ESCOLA MUNICIPAL HILDETE FALCAO BAPTISTA";4;256
"1668";"2800209";"Aquidabã";21452;11822,1894499738;3,56666666666667;2800209;28086406;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;"SE";"ESCOLA MUNICIPAL EURICO DE SOUZA FILHO";3,9;511
"1669";"2915106";"Itagi";13276;7740,7363197026;3,2;2915106;29225493;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"BA";"ESCOLA MUNICIPAL PROFESSORA ANA SILVA";3,2;267
"1670";"2904050";"Bonito";17006;9820,60046533271;3,92;2904050;29424925;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;"BA";"ESCOLA MUNICIPAL 13 DE JUNHO";3,9;894
"1671";"2904050";"Bonito";17006;9820,60046533271;3,92;2904050;29214467;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;1;0;1;"BA";"ESCOLA MUNICIPAL MANOEL MESSIAS";3,7;332
"1672";"2904050";"Bonito";17006;9820,60046533271;3,92;2904050;29214394;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;1;1;1;"BA";"EDUCANDARIO HERBERT DE SOUZA";3,7;450
"1673";"2904050";"Bonito";17006;9820,60046533271;3,92;2904050;29384095;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;1;1;"BA";"EDUCANDARIO ULISSES GUIMARAES";4,1;234
"1674";"2904050";"Bonito";17006;9820,60046533271;3,92;2904050;29481600;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;1;"BA";"ESCOLA MUNICIPAL SENADOR ANTONIO CARLOS MAGALHAES";4,2;124
"1675";"2905800";"Camamu";36543;5782,81871622881;4,2;2905800;29394090;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;"BA";"GINASIO MUNICIPAL PROFESSORA MARIA LUIZA";4,2;133
"1676";"2923357";"Ourolândia";17954;7635,12695699313;2,8;2923357;29076072;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;0;1;0;1;"BA";"ESCOLA MUNICIPAL HAILTON JOSE DE BRITO";2,9;622
"1677";"2923357";"Ourolândia";17954;7635,12695699313;2,8;2923357;29076056;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;0;1;"BA";"ESCOLA MUNICIPAL FRANCISCO JOSE DA SILVA";2,7;406
"1678";"4316451";"Salto do Jacuí";12460;12883,576171108;3,1;4316451;43118810;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"RS";"EMEF DARCI TEODORO SAMPAIO";3,1;332
"1679";"2513802";"Santa Teresinha";4582;10901,1830658436;3,9;2513802;25022270;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;"PB";"EMEF COLEGIO SANTA TEREZINHA";3,9;255
"1680";"3132503";"Itamarandiba";34661;10158,8822945394;5,9;3132503;31265837;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"MG";"EM CRIANCA FELIZ";5,9;747
"1681";"3132503";"Itamarandiba";34661;10158,8822945394;5,9;3132503;31028738;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;0;1;"MG";"EM JOAQUIM MOREIRA PEREIRA";5,9;165
"1682";"2610103";"Palmeirina";7864;7604,11454628781;3,2;2610103;26079330;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;1;1;1;"PE";"ESCOLA MUNICIPAL MONS JULIO DE SIQUEIRA";3,2;1254
"1683";"4322707";"Vera Cruz";25866;13723,7274001452;4,8;4322707;43165745;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"RS";"ESC MUN ENS FUN JOSE BONIFACIO";5;224
"1684";"4322707";"Vera Cruz";25866;13723,7274001452;4,8;4322707;43166024;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"RS";"EMEF JOAO CARLOS RECH";4,6;890
"1685";"2503555";"Cacimbas";7148;5034,59283792049;3,06666666666667;2503555;25034111;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;0;1;"PB";"EMEF TERTULINO CUNHA";3,6;460
"1686";"2503555";"Cacimbas";7148;5034,59283792049;3,06666666666667;2503555;25033948;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;1;1;1;1;"PB";"EMEF VEREADOR MANOEL DE ALMEIDA";2,8;516
"1687";"2503555";"Cacimbas";7148;5034,59283792049;3,06666666666667;2503555;25034065;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;1;"PB";"EMEIEF JOAO HELENO DE MARIA";2,8;237
"1688";"3170404";"Unaí";83448;12080,3930723049;4,35;3170404;31113964;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;1;"MG";"EM EVA MARIA VIEIRA";4,3;188
"1689";"3170404";"Unaí";83448;12080,3930723049;4,35;3170404;31324531;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;1;0;1;"MG";"EM PE JOSE DE ANCHIETA";4,3;254
"1690";"3170404";"Unaí";83448;12080,3930723049;4,35;3170404;31292141;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;"MG";"EM PROFA GLORIA MOREIRA";5;732
"1691";"3170404";"Unaí";83448;12080,3930723049;4,35;3170404;31113689;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;0;0;1;"MG";"EM NOSSA SENHORA DE FATIMA";4,3;286
"1692";"3170404";"Unaí";83448;12080,3930723049;4,35;3170404;31114235;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;1;1;"MG";"EM TEREZINHA REZENDE";2,9;125
"1693";"3170404";"Unaí";83448;12080,3930723049;4,35;3170404;31113557;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;1;1;1;1;"MG";"EM EUCLIDES DA CUNHA";4,6;120
"1694";"3170404";"Unaí";83448;12080,3930723049;4,35;3170404;31109126;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;1;"MG";"EM TEODORO CAMPOS";5,3;339
"1695";"3170404";"Unaí";83448;12080,3930723049;4,35;3170404;31224006;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM DR ISRAEL PINHEIRO";4,4;626
"1696";"3170404";"Unaí";83448;12080,3930723049;4,35;3170404;31112909;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1;1;1;1;1;"MG";"EM ADELIA RODRIGUES MARQUES";4;337
"1697";"3170404";"Unaí";83448;12080,3930723049;4,35;3170404;31312274;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM PROFA JOVELMIRA J VASCONCELOS";4,4;399
"1698";"2503753";"Cajazeirinhas";3197;12171,727803838;4,4;2503753;25016326;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;"PB";"EMEF JANDUHY CARNEIRO";4,4;484
"1699";"3555604";"Uchoa";10008;10850,1029259259;5,7;3555604;35222033;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;"SP";"PAULO BIROLLI NETO DR EM";5,9;623
"1700";"3555604";"Uchoa";10008;10850,1029259259;5,7;3555604;35228758;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;"SP";"HERMINIA RODRIGUES MAFRA PROFA EM";5,5;613
"1701";"4316303";"Roque Gonzales";7267;12446,5870588235;3,8;4316303;43117643;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;0;1;"RS";"EMEF SANTO ANTONIO DE PADUA";3,8;303
"1702";"2501807";"Bayeux";96583;6155,87329591249;4,01666666666667;2501807;25113046;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;1;"PB";"EMEF DR MOACIR DANTAS";5,1;747
"1703";"2501807";"Bayeux";96583;6155,87329591249;4,01666666666667;2501807;25109529;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;1;1;"PB";"EMEF VEREADOR JOAO BELMIRO DOS SANTOS";3,8;670
"1704";"2501807";"Bayeux";96583;6155,87329591249;4,01666666666667;2501807;25091212;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;1;"PB";"EMEF PASCOAL MASSILIO";3,9;455
"1705";"2501807";"Bayeux";96583;6155,87329591249;4,01666666666667;2501807;25115227;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;"PB";"EMEF DOM HELDER CAMARA";3,7;336
"1706";"2501807";"Bayeux";96583;6155,87329591249;4,01666666666667;2501807;25113631;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;1;"PB";"EMEF VEREADOR JOAO JACINTO DANTAS";4,1;775
"1707";"2501807";"Bayeux";96583;6155,87329591249;4,01666666666667;2501807;25091077;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"PB";"EMEF PRESIDENTE TANCREDO DE ALMEIDA NEVES";3,5;573
"1708";"4312377";"Monte Alegre dos Campos";3243;12069,2183101852;3,5;4312377;43205917;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"RS";"ESC MUN ENS FUND SAO FRANCISCO";3,8;250
"1709";"4312377";"Monte Alegre dos Campos";3243;12069,2183101852;3,5;4312377;43163696;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;0;1;"RS";"EMEF PROFESSORA MARIA SIRLEI ALVES BOEIRA";3,2;177
"1710";"3519253";"Iaras";8230;12327,848556962;4,5;3519253;35577236;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;1;0;0;1;"SP";"ESCOLA MUN DE ENS FUND ASSENTAMENTO ZUMBI DOS PALMARES";4,5;331
"1711";"2608800";"Lajedo";39570;6767,26932240997;3,66666666666667;2608800;26078759;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;"PE";"ESC INTERMEDIARIA DOM JOAO DA MATHA ENSINO DE 1 GRAU";4,2;424
"1712";"2608800";"Lajedo";39570;6767,26932240997;3,66666666666667;2608800;26078775;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0;1;1;1;"PE";"ESCOLA PROFESSORA ZELIA DE MOURA MELO FERREIRA";4;1390
"1713";"2608800";"Lajedo";39570;6767,26932240997;3,66666666666667;2608800;26179920;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;1;1;1;"PE";"ESCOLA PROFESSORA IRENE LEAO";4;650
"1714";"2608800";"Lajedo";39570;6767,26932240997;3,66666666666667;2608800;26178583;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;1;1;0;1;"PE";"COLEGIO MUNICIPAL JOSE FERREIRA DOS PRAZERES";4,2;624
"1715";"2608800";"Lajedo";39570;6767,26932240997;3,66666666666667;2608800;26078856;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;1;1;1;1;"PE";"ESCOLA HENRIQUE DIAS";3,4;428
"1716";"2608800";"Lajedo";39570;6767,26932240997;3,66666666666667;2608800;26078910;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;"PE";"ESCOLA PADRE ANTONIO BARBOSA - ENSINO FUNDAMENTAL";4;953
"1717";"2608800";"Lajedo";39570;6767,26932240997;3,66666666666667;2608800;26079151;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;"PE";"ESCOLA JOSE PAULO BARBOSA";2;312
"1718";"2608800";"Lajedo";39570;6767,26932240997;3,66666666666667;2608800;26078821;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;"PE";"ESCOLA DOM EXPEDITO LOPES ENSINO INFANTIL E FUNDAMENTAL";3,7;1058
"1719";"2608800";"Lajedo";39570;6767,26932240997;3,66666666666667;2608800;26162318;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"PE";"ESCOLA MUNICIPAL CLEMENTINO FRANCISCO DE LIMA";3,5;1196
"1720";"3132107";"Itacarambi";18443;6789,41938931298;3,9;3132107;31274585;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM CARMEM MARIA ANDRADE NOGUEIRA";4,3;820
"1721";"3132107";"Itacarambi";18443;6789,41938931298;3,9;3132107;31062332;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM NOEME SALES NASCIMENTO";4,2;786
"1722";"3132107";"Itacarambi";18443;6789,41938931298;3,9;3132107;31295311;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM ADELIA ANTONIA ALMEIDA SEIXAS";3,3;519
"1723";"3132107";"Itacarambi";18443;6789,41938931298;3,9;3132107;31063738;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;0;0;1;"MG";"EM TASSO FRAGOSO";3,8;107
"1724";"2802809";"Indiaroba";17600;6789,48437737151;2,61428571428571;2802809;28025237;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;"SE";"ESCOL MUN JOAO D AVILA CHAVES";3,3;257
"1725";"2802809";"Indiaroba";17600;6789,48437737151;2,61428571428571;2802809;28025210;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"SE";"ESC MUL ARQUIBALDO MENDONCA DE ARAUJO";2,6;679
"1726";"2802809";"Indiaroba";17600;6789,48437737151;2,61428571428571;2802809;28025245;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"SE";"ESC MUL JOAO VILA NOVA";2,3;351
"1727";"2802809";"Indiaroba";17600;6789,48437737151;2,61428571428571;2802809;28025342;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"SE";"ESCOLA DE 1 GRAU PROF ANTONIO F FREITAS";3,8;166
"1728";"2802809";"Indiaroba";17600;6789,48437737151;2,61428571428571;2802809;28025393;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;1;"SE";"ESCOLA MUL PROFESSORA VIVI";1,7;202
"1729";"2802809";"Indiaroba";17600;6789,48437737151;2,61428571428571;2802809;28025270;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;1;1;"SE";"ESC MUL MARECHAL ARTHUR DA COSTA E SILVA";2,5;285
"1730";"2802809";"Indiaroba";17600;6789,48437737151;2,61428571428571;2802809;28025296;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;1;"SE";"ESC MUL TOBIAS BARRETO";2,1;207
"1731";"2505402";"Desterro";8280;7544,9239178515;3,25;2505402;25034090;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"PB";"EMEF NEVINHA DANTAS";3,5;135
"1732";"2505402";"Desterro";8280;7544,9239178515;3,25;2505402;25113135;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"PB";"EMEF CASSIMIRA LEITE MONTENEGRO";3;426
"1733";"2504801";"Coremas";15418;9232,86955149502;3,25;2504801;25025201;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;"PB";"EMEF FLORIDO NITAO DINIZ";3,4;268
"1734";"2504801";"Coremas";15418;9232,86955149502;3,25;2504801;25122622;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;"PB";"EMEF MENINO JESUS";3,1;534
"1735";"4317004";"Santana da Boa Vista";8424;11117,8346373626;2,7;4317004;43124615;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;1;1;1;"RS";"EMEF MARIA GENI DE OLIVEIRA";2,7;101
"1736";"1303569";"Rio Preto da Eva";31274;6820,29474479683;4,23333333333333;1303569;13054929;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;0;1;"AM";"ESC LUIS ALBERTO CARVALHO CASTELO";4,4;614
